ID,Grade,Section,Major,Midterm 1 (2677998),Midterm 2 (2696673),Final (2710773),OpenDSA (2715116),Pre-Course Survey on Experience with AI Tools (2667450),Project 1 (2647679),Project 2 (2682268),Project 3 (2694133),Project 4 (2703442),Bank Day Bonus Points (2723669),Final Points,,"Before this semester, had you ever used a Large Language Model (LLM), such as ChatGPT, Claude, or GitHub Copilot?",What activities have you used LLMs for?,Which of the following AI tools have you used before?,"If you have used any AI tools not listed above, please describe. Or write ""None"".",Approximately how long have you been using these AI tools?,LLMs usually produce correct answers if the prompt is clear,LLMs can generate convincing but incorrect explanations,LLM outputs should always be verified,Feel free to write here anything else that you would like to say about your experience with AI tools that might be relevant to this class.,,8762405: Did you use an LLM to help with any part of this project?,"8762406: What LLM tools did you use, if any? (Select all that apply.)","8762407: If you marked ""Other"" for the previous question, please list here any other LLM that you used to help you with this project.",8762408: How did you use the LLM?,8762409: How helpful did you find using an LLM for debugging your project?,8762410: How helpful did you find using an LLM for planning a development roadmap or developing the overall structure?,8762411: How helpful did you find using an LLM to search for information or understand concepts needed to develop the project?,8762412: How helpful did you find using an LLM for understanding project requirements?,8762413: How helpful did you find using an LLM for writing test cases?,8762414: How helpful did you find using an LLM for generating code?,8762415: How helpful did you find using an LLM for improving existing code?,8762416: Briefly discuss here if you used an LLM for any other purpose as part of your project.,,8935652: Did you use an LLM to help with any part of this project?,"8935653: What LLM tools did you use, if any? (Select all that apply.)","8935654: If you marked ""Other"" for the previous question, please list here any other LLM that you used to help you with this project.",8935655: How did you use the LLM?,8935656: How helpful did you find using an LLM for debugging your project?,8935657: How helpful did you find using an LLM for planning a development roadmap or developing the overall structure?,8935658: How helpful did you find using an LLM to search for information or understand concepts needed to develop the project?,8935659: How helpful did you find using an LLM for understanding project requirements?,8935660: How helpful did you find using an LLM for writing test cases?,8935661: How helpful did you find using an LLM for generating code?,8935662: How helpful did you find using an LLM for improving existing code?,8935663: Briefly discuss here if you used an LLM for any other purpose as part of your project.,,8996517: Did you use an LLM to help with any part of this project?,"8996518: What LLM tools did you use, if any? (Select all that apply.)","8996519: If you marked ""Other"" for the previous question, please list here any other LLM that you used to help you with this project.",8996520: How did you use the LLM?,8996521: How helpful did you find using an LLM for debugging your project?,8996522: How helpful did you find using an LLM for planning a development roadmap or developing the overall structure?,8996523: How helpful did you find using an LLM to search for information or understand concepts needed to develop the project?,8996524: How helpful did you find using an LLM for understanding project requirements?,8996525: How helpful did you find using an LLM for writing test cases?,8996526: How helpful did you find using an LLM for generating code?,8996527: How helpful did you find using an LLM for improving existing code?,8996528: Briefly discuss here if you used an LLM for any other purpose as part of your project.,,9012716: Did you use an LLM to help with any part of this project?,"9012717: What LLM tools did you use, if any? (Select all that apply.)","9012718: If you marked ""Other"" for the previous question, please list here any other LLM that you used to help you with this project.",9012719: How did you use the LLM?,9012720: How helpful did you find using an LLM for debugging your project?,9012721: How helpful did you find using an LLM for planning a development roadmap or developing the overall structure?,9012722: How helpful did you find using an LLM to search for information or understand concepts needed to develop the project?,9012723: How helpful did you find using an LLM for understanding project requirements?,9012724: How helpful did you find using an LLM for writing test cases?,9012725: How helpful did you find using an LLM for generating code?,9012726: How helpful did you find using an LLM for improving existing code?,9012727: Briefly discuss here if you used an LLM for any other purpose as part of your project.,"9012792: As part of a research study on student use of LLMs in programming assignments, a research team is seeking your permission to use data from assignments submitted as part of this class.
Title of research study: LLM Assignment Use Analysis
Principal Investgator: Cliff Shaffer, shaffer@vt.edu, 540-231-4354.
Key Information: This study will make use of assignments that you submit as a regular part of this class. No additional work is needed on your part to participate in the study. All assignment data will be de-identified prior to beginning any analysis, and the data will not be re-identified at any time. Your decision to participate or not participate will have no bearing on your grade or relationship with Virginia Tech. The research team won’t know who participated until after grades have been turned in.
Detailed Information: The following is more detailed information about this study in addition to the information listed above. The information to be studied include content from your course assignments, including these LLM use surveys and your scores on various assignments. Once the information for an individual has been aggregated, all identifying information is removed prior to analysis of the data. No attempt to later re-identify the data will be made. The only data stored will be the de-identified, aggregated data for the entire class. Federal laws state that you must give permission for researchers to access your school records. By giving consent to participate, you are also providing consent to access the following school records: These LLM survey responses and scores for assignments submitted for this class. If identifiers are removed from your private information, that information could be used for future research studies or distributed to another investigator for future research studies without your additional informed consent. Thisrelease will be kept indefinitely.
Who can I talk to?If you have questions, concerns, or complaints, or think the research has hurt you, talk to the research team by contacting shaffer@vt.edu.This research has been reviewed and approved by the Virginia Tech Institutional Review Board (IRB). You may communicate with them at 540-231-3732 or irb@vt.edu if:●  You have questions about your rights as a research subject●  Your questions, concerns, or complaints are not being answered by the research team●  You cannot reach the research team●  You want to talk to someone besides the research team to provide feedback about this research
How many people will be studied?We plan to include about 800-1000 people in this research study.
What happens if I say yes, I want to be in this research? You do not need to do anything different regardless of whether you agree to allow use of your data or not. All data used comes from assignments that you do as a normal part of the course.
What happens if I say yes, but I change my mind later? You may contact the study team at shaffer@vt.edu later to ask that your data not be used.
Is there any way being in this study could be bad for me? There are no known risks to participating in this study.
What happens to the information collected for the research?We will make every effort to limit the use and disclosure of your personal information only to people who have a need to review this information. We cannot promise complete confidentiality. Organizations that may inspect and copy your information include the IRB, Human Research Protection Program, and other authorized representatives of Virginia Tech. Since the information under study is class assignments, the above is true whether you participate in the research or not. The results of this research study may be presented in summary form at conferences, in presentations, reports to the sponsor, academic papers, and as part of a thesis/dissertation.

"
243561,A,CS_3114_13469_202601,CS,87,78,80.5,195,5,130,125,135,135,9,979.5,,Occasionally,"Programing-related tasks for personal use,Programing-related tasks in a course","GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini,Cursor,Perplexity",<p>None</p>,Over a year,3,5,5,"<p>I found AI code, especially in more complex projects, is very good at creating a correct answer that's somewhat ineffeficient and often written in overly complex ways.</p>",,Yes,ClaudeAI,,I used it in a browser,Very helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,I did not use an LLM for understanding project requirements,Somewhat helpful,I did not use an LLM for generating code,Somewhat helpful,"I had it help refactor variable names into camelCase, as well as limiting usage of the ""this."" prefix on my variables/function calls to only when essential.",,Yes,ClaudeAI,,I used it in a browser,Very helpful,Very Helpful,Somewhat helpful,I did not use an LLM for understanding project requirements,Very Helpful,I did not use an LLM for generating code,Somewhat helpful,,,Yes,ClaudeAI,,I used it in a browser,Somewhat helpful,Very Helpful,Somewhat helpful,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,Somewhat helpful,Somewhat helpful,,,Yes,ClaudeAI,,I used it in a browser,Very helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,Very Helpful,Somewhat helpful,Very Helpful,,"Yes, I consent to having my class assignments used as part of this research."
243920,A,CS_3114_13469_202601,CS,60,80.2,76.75,200,5,135,131,125,117,9,938.95,,Very Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Writing in a course","ChatGPT,ClaudeAI,Google Gemini",<p>None</p>,Over a year,5,5,5,,,Yes,"ChatGPT,Gemini",n/a,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,N/A,,Yes,Gemini,N/A,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,For planning and idea generation.,,Yes,Gemini,N/A,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,N/A,,Yes,"ChatGPT,Gemini",n/a,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Testing,"Yes, I consent to having my class assignments used as part of this research."
243978,A,CS_3114_13469_202601,CS,85,92,80,200,5,135,120,125,120,9,971,,Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use","Microsoft Copilot,ChatGPT,Google Gemini",<p>none</p>,Over a year,3,4,5,<p>none</p>,,Yes,"ChatGPT,Gemini",n/a,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,n/a,,Yes,ChatGPT,n/a,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,n/a,,Yes,ChatGPT,,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,,,Yes,ChatGPT,n/a,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,n/a,"Yes, I consent to having my class assignments used as part of this research."
244345,A,CS_3114_13469_202601,CS,100,93,87,200,5,125,135,130,120,9,1004,,Occasionally,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Writing in a course","Microsoft Copilot,ChatGPT,Google Gemini",<p>None</p>,Over a year,4,5,5,,,Yes,Microsoft Copilot,n/a,I used it another way,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Very Helpful,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,Very Helpful,"I used Copilot desktop for reviewing my comments to make sure that I had documented each class and method correctly and included all param and return tags. The other help I got from the LLM was replacing the Math.pow(2, x) method with a bit shift (1 << x) to be more efficient.",,Yes,ChatGPT,n/a,I used it in a browser,Somewhat helpful,Very Helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,Very Helpful,I did not use an LLM for improving existing code,"I also used an LLM for writing Javadoc comments in my code and for coming up with the idea to create the ""Response"" object that allowed me to return multiple pieces of information, usually a Node and a String with information about the operation.",,Yes,"GitHub Copilot,ChatGPT",n/a,I used it from in an IDE,Very helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,Very Helpful,Somewhat helpful,"I used ChatGPT in the browser and Github Copilot in VSCode. I used ChatGPT mostly for getting started, understanding how to use buffers in the project and creating runs with heapsort. I then used Github Copilot in the IDE for implementing the multiway merge.",,Yes,GitHub Copilot,n/a,I used it from in an IDE,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,I did not use an LLM for understanding project requirements,Somewhat helpful,Somewhat helpful,Not at all helpful,I attempted to use the LLM to improve mutation coverage but it was of little to no help.,"Yes, I consent to having my class assignments used as part of this research."
244520,A,CS_3114_13469_202601,CS,71,78,65,200,5,135,130,135,135,9,963,,Very Frequently,"Programing-related tasks for personal use,Writing for personal use","Microsoft Copilot,GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini",<p>ANSUZS</p>,Over a year,4,2,5,<p>N/A</p>,,Yes,GitHub Copilot,N/A,I used it from in an IDE,Very helpful,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,N/A. All previous questions accurately assessed how I used an LLM.,,Yes,"GitHub Copilot,ClaudeAI",N/A,I used it from in an IDE,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Used LLMs do generate documentation for code.,,Yes,"GitHub Copilot,ClaudeAI",N/A,I used it from in an IDE,Very helpful,Very Helpful,Very Helpful,Very Helpful,I did not use an LLM for writing test cases,Very Helpful,Very Helpful,"I used GitHub Copilot using Opus 4.6 to plan, outline, and generate code for the project.  The only thing it did not generate were test cases, since test cases were not required for the project.  I used it exclusively to create the solution for the project.",,Yes,"GitHub Copilot,ClaudeAI",N/A,I used it from in an IDE,Very helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,Very Helpful,LLMs were helpful in generating the majority of the structure and code for the project.  It helped me reinforce my understanding of concepts and point out key details in my submission I would not have seen otherwise.,"Yes, I consent to having my class assignments used as part of this research."
245155,A,CS_3114_13469_202601,CS,80,86.2,70,200,5,112,112,135,135,9,944.2,,Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Writing in a course","Microsoft Copilot,ChatGPT,ClaudeAI,Google Gemini,Perplexity",<p>None</p>,Over a year,4,5,5,<p>Great for breaking down questions.</p>,,Yes,"ChatGPT,ClaudeAI",Only ChatGPT and ClaudeAI,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,The above questions seem to outline pretty well what I used ChatGPT and Claude for.,,Yes,"ChatGPT,ClaudeAI",No,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,No,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,The above outlined pretty well what I used it for on this project.,,Yes,"ChatGPT,ClaudeAI",None,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Nope,"Yes, I consent to having my class assignments used as part of this research."
245169,B+,CS_3114_13469_202601,CS,62,71,58.25,200,5,109,117,130,122,9,883.25,,Very Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Writing in a course","Microsoft Copilot,ChatGPT,Google Gemini",<p>None</p>,Over a year,5,3,5,,,Yes,ChatGPT,N/A,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,I used it to help me get more mutation testing coverage.,,Yes,ChatGPT,N/A,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,N/A,,Yes,ChatGPT,,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,,,Yes,"ChatGPT,Other",CodeX,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,,"Yes, I consent to having my class assignments used as part of this research."
247752,B,CS_3114_13469_202601,CS,73,70.4,82.25,200,5,74,130,90,120,9,853.65,,Frequently,"Programing-related tasks in a course,Writing for personal use,Writing in a course","Microsoft Copilot,ChatGPT,Google Gemini",<p>None</p>,Over a year,4,4,5,,,Yes,ChatGPT,,I used it in a browser,Not at all helpful,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Not at all helpful,,,Yes,ChatGPT,,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,,,Yes,ChatGPT,,I used it in a browser,Very helpful,Very Helpful,Very Helpful,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,Very Helpful,,,Yes,ChatGPT,,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Very Helpful,,"Yes, I consent to having my class assignments used as part of this research."
247857,A,CS_3114_13469_202601,CS,90,91,94,200,5,115,125,135,125,9,989,,Frequently,"Programing-related tasks for personal use,Other","ChatGPT,Google Gemini",<p>None</p>,6-12 months,4,5,4,,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Very helpful,Not at all helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,We mainly used LLMs for the purposes stated above.,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Somewhat helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,N/A,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,No.,,Yes,"ChatGPT,Gemini,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Somewhat helpful,Not at all helpful,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,N/A,"Yes, I consent to having my class assignments used as part of this research."
248682,A-,CS_3114_13469_202601,CS,69,60.2,89,200,5,135,111,125,117,9,920.2,,Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing in a course,Other","Microsoft Copilot,ChatGPT,Google Gemini",<p>None</p>,Over a year,4,5,5,<p>I do research on LLMs ability to perform usability testing on a website. My results from my study showed me that LLMs are worse at identifying issues and navigating the website than humans are.&nbsp;</p>,,Yes,"Microsoft Copilot,GitHub Copilot,ChatGPT,Gemini,ClaudeAI",,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,"N/A- 

I used LLM to generate code for the required classes in the Project, and I used to it generate more/improve existing test cases within SongsTest.java to pass all the tests and increase my mutation coverage, etc.",,Yes,ChatGPT,,I used it in a browser,Very helpful,Very Helpful,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,,,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,,,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,,"Yes, I consent to having my class assignments used as part of this research."
248776,B+,CS_3114_13469_202601,CS,76,83.6,98,200,5,107,116,110,73,3,871.6,,Very Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Writing in a course","GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini,Cursor,Perplexity",<p>None</p>,Over a year,3,5,5,,,Yes,ChatGPT,,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,Yes,"ChatGPT,ClaudeAI",NA,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,NA,,Yes,ChatGPT,NA,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,NA,,Yes,"ChatGPT,ClaudeAI",NA,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,NA,"Yes, I consent to having my class assignments used as part of this research."
248809,A,CS_3114_13469_202601,CS,78,94,98,200,5,128,120,135,115,9,982,,Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Other","Microsoft Copilot,GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini,Cursor,Perplexity",<p>I have used Grok as well</p>,Over a year,2,5,5,<p>N/A</p>,,Yes,Gemini,N/A,I used it in a browser,Very helpful,Somewhat helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,Somewhat helpful,Very Helpful,Very Helpful,Not at all helpful,N/A,,Yes,"Cursor,Gemini",N/A,I used it in a browser,Very helpful,Very Helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,"I used LLM in an IDE (Cursor) as well as a browser (Gemini), but 95% of LLM usage was in the browser.",,Yes,Gemini,,I used it in a browser,Very helpful,Very Helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,Very Helpful,Very Helpful,Somewhat helpful,,,Yes,Gemini,,I used it in a browser,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,,"Yes, I consent to having my class assignments used as part of this research."
248973,A,CS_3114_13469_202601,CS,75,95,46,200,5,135,125,135,110,9,935,,Occasionally,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Other","Microsoft Copilot,ChatGPT,ClaudeAI,Google Gemini,Perplexity",<p>None</p>,Over a year,4,4,5,"<p>It is sometimes inaccurate, but I have rarely experienced that. Additionally, although a lot of people use it for writing, I do believe that real human writing is better than AI written essays.</p>",,Yes,"Microsoft Copilot,GitHub Copilot,ChatGPT,Gemini,ClaudeAI",N/A,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,"N/A
I used LLM to generate code for the required classes in the Project, and I used to it generate more/improve existing test cases within SongsTest.java to pass all the tests and increase my mutation coverage, etc. ",,Yes,"GitHub Copilot,ChatGPT,ClaudeAI",N/A,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,"I used it to generate methods/functions for the required classes (including Javadocs), and to generate test cases to make sure all cases are covered.",,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,"I used LLM to generate code for the required classes in the Project, and I used to it generate more/improve existing test cases within the test class to pass all the tests and increase my mutation coverage, etc. ",,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Nothing else that the questions don't already answer.,"Yes, I consent to having my class assignments used as part of this research."
249507,A,CS_3114_13469_202601,DCC,77,92,68.25,198.5,5,130,125,135,121,9,960.75,,Very Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Writing in a course","Microsoft Copilot,GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini",<p>None</p>,Over a year,4,4,5,<p>n/a</p>,,Yes,"Gemini,ClaudeAI",n/a,I used it in a browser,Very helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,n/a,,Yes,"Gemini,ClaudeAI",,I used it in a browser,Very helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,,,Yes,"Gemini,ClaudeAI",,I used it in a browser,Very helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Not at all helpful,Very Helpful,Very Helpful,,,Yes,"Cursor,Gemini",n/a,I used it in a browser,Very helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,n/a,"Yes, I consent to having my class assignments used as part of this research."
249611,A,CS_3114_13469_202601,CS,96,91,83,200,5,131,135,135,129,9,1014,,Very Frequently,"Programing-related tasks for personal use,Other","ChatGPT,ClaudeAI",<p>I mainly use Claude for more coding related tasks because it's much better in my opinion for coding than most general use LLMs like ChatGPT and use GPT for learning on my own and general use questions.</p>,Over a year,4,5,5,,,Yes,ClaudeAI,N/A,I used it another way,Very helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,N/A,,Yes,ClaudeAI,N/A,I used it another way,Very helpful,Very Helpful,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,N/A,,Yes,ClaudeAI,N/A,I used it another way,Very helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,Very Helpful,N/A,,Yes,ClaudeAI,N/A,I used it another way,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,N/A,"Yes, I consent to having my class assignments used as part of this research."
249617,A,CS_3114_13469_202601,CS,78,78,81.5,200,5,125,125,135,121,9,957.5,,Occasionally,"Programing-related tasks for personal use,Writing for personal use","ChatGPT,Google Gemini,Cursor,Perplexity",<p>None</p>,1-6 months,3,4,5,,,Yes,Gemini,,I used it in a browser,Somewhat helpful,Not at all helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very Helpful,,,Yes,Gemini,,I used it in a browser,Somewhat helpful,Not at all helpful,Somewhat helpful,I did not use an LLM for understanding project requirements,Very Helpful,Somewhat helpful,Somewhat helpful,,,Yes,Gemini,,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,Not at all helpful,Not at all helpful,Somewhat helpful,Somewhat helpful,,,Yes,Gemini,,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Somewhat helpful,,"Yes, I consent to having my class assignments used as part of this research."
249756,A,CS_3114_13469_202601,CS,81,83.2,97,200,5,105,110,135,120,9,945.2,,Very Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Writing in a course","GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini,Cursor,Perplexity",<p>None</p>,Over a year,2,5,4,<p>None</p>,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Very Helpful,N/A,,Yes,ChatGPT,N/A,I used it in a browser,Somewhat helpful,Very Helpful,Somewhat helpful,Very Helpful,Not at all helpful,Somewhat helpful,Not at all helpful,N/A,,Yes,ChatGPT,N/A,I used it in a browser,Very helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Not at all helpful,N/A,,Yes,ChatGPT,N/A,I used it in a browser,Very helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,Not at all helpful,N/A,"Yes, I consent to having my class assignments used as part of this research."
249855,A,CS_3114_13469_202601,CS,89,76.6,84,190.5,5,125,135,135,135,9,984.1,,Occasionally,"Programing-related tasks for personal use,Programing-related tasks in a course,Other","Microsoft Copilot,ChatGPT",<p>None</p>,Over a year,3,5,5,<p>None</p>,,Yes,"Microsoft Copilot,ChatGPT",N/A,I used it in a browser,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,Somewhat helpful,Somewhat helpful,None,,Yes,ClaudeAI,,I used it in a browser,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,I did not use an LLM for understanding project requirements,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,Yes,ClaudeAI,,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Somewhat helpful,None,,Yes,ClaudeAI,None,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Somewhat helpful,None,"Yes, I consent to having my class assignments used as part of this research."
